strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_80,FORM,2026-03-06,82.4482,,,2026-03-17,94.7005,rsi2_gt_80,2188,180396.76,26807.99,0.148606,,,,7,97.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:82.4400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=86.6700; filter_ma50=79.0196; filter_avg_value_10=147.99; filter_adr20=6.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,UCTT,2026-03-09,49.3449,,,2026-03-17,58.5941,rsi2_gt_80,4114,203005.06,38051.23,0.18744,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:49.3400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-06 00:00:00; filter_close=50.5600; filter_ma50=45.6460; filter_avg_value_10=187.96; filter_adr20=8.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,KEYS,2026-03-09,267.9568,,,2026-03-17,287.3513,rsi2_gt_80,782,209542.21,15166.48,0.072379,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:267.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-06 00:00:00; filter_close=272.4300; filter_ma50=233.6410; filter_avg_value_10=810.72; filter_adr20=4.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FTI,2026-03-09,62.4572,,,2026-03-17,65.3335,rsi2_gt_80,3375,210793.05,9707.38,0.046052,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:62.4510; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-06 00:00:00; filter_close=62.9706; filter_ma50=56.0532; filter_avg_value_10=282.59; filter_adr20=3.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,YOU,2026-03-16,45.1445,,,2026-03-17,48.0952,rsi2_gt_80,4596,207484.18,13561.3,0.065361,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:45.1400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-13 00:00:00; filter_close=44.6300; filter_ma50=37.0068; filter_avg_value_10=75.96; filter_adr20=5.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ECPG,2026-03-16,67.4467,,,2026-03-17,67.8832,rsi2_gt_80,3087,208208.11,1347.36,0.006471,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:67.4400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-13 00:00:00; filter_close=66.7100; filter_ma50=59.4630; filter_avg_value_10=25.41; filter_adr20=4.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,DAN,2026-03-16,31.6629,,,2026-03-17,32.6729,rsi2_gt_80,6582,208404.9,6647.99,0.031899,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.29; raw_entry=open:31.6597; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-13 00:00:00; filter_close=31.2710; filter_ma50=30.6060; filter_avg_value_10=47.27; filter_adr20=3.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,LITE,2026-03-09,578.0578,,,2026-03-18,700.7399,rsi2_gt_80,345,199429.94,42325.33,0.212232,,,,7,99.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:578.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-06 00:00:00; filter_close=558.4400; filter_ma50=481.2698; filter_avg_value_10=4387.73; filter_adr20=9.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,IBRX,2026-03-11,8.0408,,,2026-03-18,8.5591,rsi2_gt_80,28368,228101.53,14704.28,0.064464,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:8.0400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-10 00:00:00; filter_close=8.0100; filter_ma50=6.0997; filter_avg_value_10=322.75; filter_adr20=13.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,KOS,2026-03-12,2.0902,,,2026-03-18,2.6597,rsi2_gt_80,93772,196003.07,53405.51,0.272473,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=1.86; raw_entry=open:2.0900; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-11 00:00:00; filter_close=2.0100; filter_ma50=1.5994; filter_avg_value_10=91.30; filter_adr20=10.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NAT,2026-03-13,4.9505,,,2026-03-18,5.4195,rsi2_gt_80,38083,188529.69,17859.53,0.094731,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=1.49; raw_entry=open:4.9500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-12 00:00:00; filter_close=4.9700; filter_ma50=4.3553; filter_avg_value_10=42.67; filter_adr20=4.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ECO,2026-03-16,44.7245,,,2026-03-18,47.4653,rsi2_gt_80,4649,207924.08,12741.89,0.061281,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:44.7200; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-13 00:00:00; filter_close=43.8600; filter_ma50=41.7893; filter_avg_value_10=37.13; filter_adr20=4.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NESR,2026-03-04,23.4023,,,2026-03-19,21.0579,rsi2_gt_80,9180,214833.48,-21522.02,-0.10018,,,,11,97.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:23.4000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-03 00:00:00; filter_close=23.3900; filter_ma50=19.7038; filter_avg_value_10=51.90; filter_adr20=5.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TER,2026-03-09,265.4265,,,2026-03-19,302.3698,rsi2_gt_80,770,204378.43,28446.28,0.139184,,,,8,95.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:265.4000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-06 00:00:00; filter_close=273.0500; filter_ma50=262.2579; filter_avg_value_10=1145.49; filter_adr20=5.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GLW,2026-03-09,121.0121,,,2026-03-19,133.0667,rsi2_gt_80,1709,206809.68,20601.3,0.099615,,,,8,95.0,entry=rsi2_next_open; setup_rsi2=3.09; raw_entry=open:121.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-06 00:00:00; filter_close=123.2900; filter_ma50=112.4047; filter_avg_value_10=2394.02; filter_adr20=6.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,IPGP,2026-03-09,119.4019,,,2026-03-19,122.7677,rsi2_gt_80,1752,209192.2,5896.85,0.028189,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:119.3900; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-06 00:00:00; filter_close=120.7000; filter_ma50=101.4580; filter_avg_value_10=72.99; filter_adr20=8.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FRO,2026-03-13,30.433,,,2026-03-19,32.8767,rsi2_gt_80,6203,188776.17,15158.08,0.080297,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:30.4300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-12 00:00:00; filter_close=30.7700; filter_ma50=28.6602; filter_avg_value_10=234.53; filter_adr20=4.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ERAS,2026-03-16,14.1514,,,2026-03-19,15.2585,rsi2_gt_80,14642,207205.01,16209.57,0.07823,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=2.25; raw_entry=open:14.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-13 00:00:00; filter_close=13.6200; filter_ma50=10.9646; filter_avg_value_10=73.22; filter_adr20=7.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RNG,2026-03-17,37.7138,,,2026-03-23,38.6361,rsi2_gt_80,5781,218023.3,5332.19,0.024457,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:37.7100; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-16 00:00:00; filter_close=37.3800; filter_ma50=31.1074; filter_avg_value_10=91.88; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FIGS,2026-03-20,14.8415,,,2026-03-23,14.9685,rsi2_gt_80,12740,189080.51,1618.22,0.008558,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:14.8400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-19 00:00:00; filter_close=14.2200; filter_ma50=12.5562; filter_avg_value_10=50.64; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ZIM,2026-03-04,27.1662,,,2026-03-24,26.4574,rsi2_gt_80,7900,214612.66,-5599.57,-0.026092,,,,14,94.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:27.1634; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-03 00:00:00; filter_close=26.9990; filter_ma50=22.4712; filter_avg_value_10=130.59; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NVST,2026-03-06,27.3927,,,2026-03-24,26.0274,rsi2_gt_80,6748,184846.2,-9213.32,-0.049843,,,,12,90.0,entry=rsi2_next_open; setup_rsi2=4.17; raw_entry=open:27.3900; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=27.9300; filter_ma50=25.5004; filter_avg_value_10=69.35; filter_adr20=3.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,DHT,2026-03-09,18.0718,,,2026-03-24,18.5181,rsi2_gt_80,11523,208241.43,5143.2,0.024698,,,,11,95.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:18.0700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-06 00:00:00; filter_close=18.0700; filter_ma50=14.5904; filter_avg_value_10=146.71; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FIGS,2026-03-23,14.6415,,,2026-03-24,15.2485,rsi2_gt_80,13904,203574.92,8439.88,0.041458,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.06; raw_entry=open:14.6400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-20 00:00:00; filter_close=14.2100; filter_ma50=12.6008; filter_avg_value_10=50.89; filter_adr20=6.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ANDE,2026-03-23,67.209,,,2026-03-24,71.3236,rsi2_gt_80,3042,204449.64,12516.64,0.061221,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:67.2022; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-20 00:00:00; filter_close=66.2549; filter_ma50=63.9629; filter_avg_value_10=31.68; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TEVA,2026-02-13,33.9234,,,2026-03-25,29.4571,rsi2_gt_80,6069,205881.05,-27106.2,-0.13166,,,,28,92.0,entry=rsi2_next_open; setup_rsi2=2.66; raw_entry=open:33.9200; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-02-12 00:00:00; filter_close=33.9200; filter_ma50=31.7448; filter_avg_value_10=395.45; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PRAX,2026-03-04,321.8122,,,2026-03-25,311.8888,rsi2_gt_80,669,215292.35,-6638.72,-0.030836,,,,15,98.0,entry=rsi2_next_open; setup_rsi2=2.69; raw_entry=open:321.7800; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-03 00:00:00; filter_close=318.2200; filter_ma50=307.2814; filter_avg_value_10=146.83; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ASX,2026-03-04,22.6023,,,2026-03-25,22.3978,rsi2_gt_80,9525,215286.53,-1947.87,-0.009048,,,,15,95.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:22.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-03 00:00:00; filter_close=22.3100; filter_ma50=19.8102; filter_avg_value_10=178.24; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NEOG,2026-03-04,11.0511,,,2026-03-25,9.1591,rsi2_gt_80,19473,215198.17,-36843.33,-0.171207,,,,15,94.0,entry=rsi2_next_open; setup_rsi2=4.45; raw_entry=open:11.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-03 00:00:00; filter_close=10.9000; filter_ma50=9.5686; filter_avg_value_10=33.96; filter_adr20=3.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,HLF,2026-03-04,17.7318,,,2026-03-25,15.2985,rsi2_gt_80,12102,214589.91,-29447.83,-0.137228,,,,15,94.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:17.7300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-03 00:00:00; filter_close=17.7400; filter_ma50=16.2242; filter_avg_value_10=47.32; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,MT,2026-03-04,61.4771,,,2026-03-25,52.7468,rsi2_gt_80,3480,213940.19,-30381.35,-0.142009,,,,15,92.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:61.4709; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-03 00:00:00; filter_close=59.9247; filter_ma50=54.4162; filter_avg_value_10=123.45; filter_adr20=2.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RRX,2026-03-05,206.7937,,,2026-03-25,194.7273,rsi2_gt_80,972,201003.5,-11728.6,-0.05835,,,,14,91.0,entry=rsi2_next_open; setup_rsi2=4.57; raw_entry=open:206.7730; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-04 00:00:00; filter_close=209.0985; filter_ma50=177.4552; filter_avg_value_10=200.56; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CGNX,2026-03-05,52.2352,,,2026-03-25,51.6048,rsi2_gt_80,3832,200165.37,-2415.63,-0.012068,,,,14,91.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:52.2300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-04 00:00:00; filter_close=53.1700; filter_ma50=43.8558; filter_avg_value_10=135.33; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AU,2026-03-06,102.4983,,,2026-03-25,89.541,rsi2_gt_80,1775,181934.56,-22999.2,-0.126415,,,,13,94.0,entry=rsi2_next_open; setup_rsi2=2.93; raw_entry=open:102.4881; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=106.1073; filter_ma50=101.6820; filter_avg_value_10=390.47; filter_adr20=4.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AEM,2026-03-06,217.4417,,,2026-03-25,192.0508,rsi2_gt_80,849,184608.04,-21556.91,-0.116771,,,,13,91.0,entry=rsi2_next_open; setup_rsi2=4.21; raw_entry=open:217.4200; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=221.4900; filter_ma50=205.6716; filter_avg_value_10=629.93; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SCCO,2026-03-06,183.0293,,,2026-03-25,162.9808,rsi2_gt_80,1010,184859.55,-20248.98,-0.109537,,,,13,91.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:183.0110; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=188.9797; filter_ma50=180.8487; filter_avg_value_10=380.19; filter_adr20=4.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,MOG-A,2026-03-09,310.4332,,,2026-03-25,305.6262,rsi2_gt_80,689,213888.5,-3312.06,-0.015485,,,,12,90.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:310.4022; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-06 00:00:00; filter_close=316.4963; filter_ma50=300.2656; filter_avg_value_10=66.06; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PVLA,2026-03-16,124.0924,,,2026-03-25,120.378,rsi2_gt_80,1662,206241.59,-6173.41,-0.029933,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:124.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-13 00:00:00; filter_close=122.0600; filter_ma50=101.2256; filter_avg_value_10=37.84; filter_adr20=8.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SPHR,2026-03-16,106.1606,,,2026-03-25,115.8084,rsi2_gt_80,1946,206588.56,18774.62,0.090879,,,,7,95.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:106.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-13 00:00:00; filter_close=105.7000; filter_ma50=102.8782; filter_avg_value_10=107.10; filter_adr20=4.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RLAY,2026-03-25,9.541,,,2026-03-26,10.119,rsi2_gt_80,22768,217228.44,13160.68,0.060584,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:9.5400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-24 00:00:00; filter_close=9.4400; filter_ma50=8.9744; filter_avg_value_10=26.77; filter_adr20=7.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AGX,2026-03-26,429.8835,,,2026-03-27,566.103,rsi2_gt_80,482,207203.83,65657.81,0.316875,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.98; raw_entry=open:429.8405; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-25 00:00:00; filter_close=437.1246; filter_ma50=410.9935; filter_avg_value_10=296.84; filter_adr20=6.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RVMD,2026-03-04,101.3501,,,2026-03-31,97.2403,rsi2_gt_80,2117,214558.23,-8700.56,-0.040551,,,,19,95.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:101.3400; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-03 00:00:00; filter_close=100.4900; filter_ma50=98.7222; filter_avg_value_10=288.12; filter_adr20=3.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SKE,2026-03-06,32.4933,,,2026-03-31,29.717,rsi2_gt_80,5559,180629.98,-15433.03,-0.08544,,,,17,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:32.4900; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=33.3100; filter_ma50=30.2130; filter_avg_value_10=34.25; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CDE,2026-03-06,21.8222,,,2026-03-31,18.7681,rsi2_gt_80,8309,181320.51,-25376.17,-0.139952,,,,17,94.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:21.8200; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=22.6300; filter_ma50=22.1002; filter_avg_value_10=530.10; filter_adr20=6.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ORLA,2026-03-06,17.6318,,,2026-03-31,16.1284,rsi2_gt_80,10345,182400.58,-15552.42,-0.085265,,,,17,94.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:17.6300; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=18.3600; filter_ma50=16.5894; filter_avg_value_10=41.32; filter_adr20=6.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,EQX,2026-03-06,16.0966,,,2026-03-31,14.4586,rsi2_gt_80,11363,182905.13,-18612.58,-0.101761,,,,17,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:16.0949; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=16.4047; filter_ma50=15.5838; filter_avg_value_10=162.95; filter_adr20=5.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SA,2026-03-06,32.2832,,,2026-03-31,28.3372,rsi2_gt_80,5683,183465.58,-22425.46,-0.122233,,,,17,92.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:32.2800; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=33.2300; filter_ma50=32.7896; filter_avg_value_10=32.49; filter_adr20=5.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,KYMR,2026-03-06,81.5582,,,2026-03-31,83.2817,rsi2_gt_80,2258,184158.32,3891.69,0.021132,,,,17,92.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:81.5500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=83.5200; filter_ma50=79.1792; filter_avg_value_10=89.50; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SII,2026-03-17,146.9847,,,2026-03-31,142.8857,rsi2_gt_80,1480,217537.35,-6066.51,-0.027887,,,,10,96.0,entry=rsi2_next_open; setup_rsi2=4.33; raw_entry=open:146.9700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-16 00:00:00; filter_close=146.4300; filter_ma50=132.4687; filter_avg_value_10=39.05; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,XENE,2026-03-25,53.9104,,,2026-03-31,58.1442,rsi2_gt_80,4042,217905.79,17113.01,0.078534,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:53.9050; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-24 00:00:00; filter_close=53.3800; filter_ma50=45.5715; filter_avg_value_10=126.82; filter_adr20=5.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GPCR,2026-01-30,87.1587,,,2026-04-01,50.165,rsi2_gt_80,2272,198024.6,-84049.77,-0.424441,,,,43,99.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:87.1500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-01-29 00:00:00; filter_close=87.1500; filter_ma50=62.7442; filter_avg_value_10=99.89; filter_adr20=6.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,VTRS,2026-03-02,14.805,,,2026-04-01,13.6286,rsi2_gt_80,14673,217233.11,-17260.11,-0.079454,,,,22,90.0,entry=rsi2_next_open; setup_rsi2=2.91; raw_entry=open:14.8035; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-02-27 00:00:00; filter_close=14.8035; filter_ma50=13.5308; filter_avg_value_10=182.32; filter_adr20=3.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GOLD,2026-03-06,53.5954,,,2026-04-01,41.8058,rsi2_gt_80,3377,180991.53,-39813.27,-0.219973,,,,18,96.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:53.5900; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-05 00:00:00; filter_close=54.6000; filter_ma50=47.9888; filter_avg_value_10=38.80; filter_adr20=7.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,VIR,2026-03-25,8.7609,,,2026-04-01,9.0191,rsi2_gt_80,24811,217366.1,6406.75,0.029474,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:8.7600; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-24 00:00:00; filter_close=8.5700; filter_ma50=8.1327; filter_avg_value_10=25.52; filter_adr20=6.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SNDK,2026-03-27,599.81,,,2026-04-01,692.6607,rsi2_gt_80,355,212932.54,32962.01,0.1548,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:599.7500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-26 00:00:00; filter_close=603.1700; filter_ma50=597.8078; filter_avg_value_10=13718.82; filter_adr20=7.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NKTR,2026-03-30,69.0569,,,2026-04-01,75.7024,rsi2_gt_80,2966,204822.79,19710.61,0.096233,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:69.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-27 00:00:00; filter_close=68.6600; filter_ma50=59.3820; filter_avg_value_10=54.91; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,UNF,2026-03-23,260.7861,,,2026-04-02,256.1644,rsi2_gt_80,782,203934.72,-3614.17,-0.017722,,,,8,93.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:260.7600; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-20 00:00:00; filter_close=260.7600; filter_ma50=229.4798; filter_avg_value_10=193.70; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ALM,2026-03-19,15.5716,,,2026-04-06,16.6283,rsi2_gt_80,12969,201947.52,13705.37,0.067866,,,,12,99.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:15.5700; slippage_bps=1.0; initial_stop=disabled; decision_date=2026-03-18 00:00:00; filter_close=17.7800; filter_ma50=14.2931; filter_avg_value_10=122.63; filter_adr20=9.05; rs_bucket=rs90_100
