strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low_no_stop,DNTH,2026-04-29,83.15,,,2026-05-07,84.01,3_day_low,592,49224.8,509.12,0.010343,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=1.78; raw_entry=open:83.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=83.6700; filter_ma50=76.5700; filter_avg_value_10=44.91; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,COHR,2026-04-29,308.46,,,2026-05-07,323.32,3_day_low,159,49045.14,2362.74,0.048175,,,,6,96.0,entry=rsi2_next_open; setup_rsi2=2.46; raw_entry=open:308.4600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=303.9700; filter_ma50=273.0556; filter_avg_value_10=1839.85; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,BKSY,2026-04-29,31.1,,,2026-05-07,34.681,3_day_low,1582,49200.2,5665.14,0.115145,,,,6,94.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:31.1000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=31.2200; filter_ma50=27.5914; filter_avg_value_10=70.91; filter_adr20=12.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SPIR,2026-04-29,16.01,,,2026-05-07,16.38,3_day_low,3077,49262.77,1138.49,0.02311,,,,6,93.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:16.0100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-28 00:00:00; filter_close=15.9500; filter_ma50=13.4986; filter_avg_value_10=36.29; filter_adr20=12.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PL,2026-04-30,34.53,,,2026-05-07,35.51,3_day_low,1467,50655.51,1437.66,0.028381,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:34.5300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=34.0800; filter_ma50=30.4702; filter_avg_value_10=400.04; filter_adr20=9.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NKTR,2026-04-30,83.2,,,2026-05-07,83.63,3_day_low,611,50835.2,262.73,0.005168,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:83.2000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=83.2000; filter_ma50=76.3388; filter_avg_value_10=167.66; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ALM,2026-04-30,20.08,,,2026-05-08,19.55,3_day_low,2514,50481.12,-1332.42,-0.026394,,,,6,98.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:20.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=19.7700; filter_ma50=18.5064; filter_avg_value_10=114.53; filter_adr20=8.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,MANE,2026-04-27,81.07,,,2026-05-11,105.0,3_day_low,607,49209.49,14525.51,0.295177,,,,10,95.0,entry=rsi2_next_open; setup_rsi2=4.43; raw_entry=open:81.0700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-24 00:00:00; filter_close=67.8400; filter_ma50=57.8934; filter_avg_value_10=28.72; filter_adr20=9.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NBIS,2026-04-28,138.4,,,2026-05-12,176.5,3_day_low,356,49270.4,13563.6,0.275289,,,,10,95.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:138.4000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-27 00:00:00; filter_close=144.9600; filter_ma50=118.3563; filter_avg_value_10=2355.72; filter_adr20=8.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,MOD,2026-04-30,238.79,,,2026-05-12,268.68,3_day_low,215,51339.85,6426.35,0.125173,,,,8,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:238.7900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=233.3900; filter_ma50=222.8850; filter_avg_value_10=186.41; filter_adr20=5.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TNGX,2026-05-01,21.5,,,2026-05-13,22.915,3_day_low,2403,51664.5,3400.25,0.065814,,,,8,97.0,entry=rsi2_next_open; setup_rsi2=3.53; raw_entry=open:21.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-30 00:00:00; filter_close=21.6200; filter_ma50=19.3120; filter_avg_value_10=80.26; filter_adr20=7.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NKTR,2026-05-12,78.38,,,2026-05-13,76.59,3_day_low,679,53220.02,-1215.41,-0.022837,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:78.3800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-11 00:00:00; filter_close=78.7200; filter_ma50=78.4100; filter_avg_value_10=71.96; filter_adr20=5.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AXGN,2026-05-12,40.86,,,2026-05-14,40.06,3_day_low,1303,53240.58,-1042.4,-0.019579,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:40.8600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-05-11 00:00:00; filter_close=40.7900; filter_ma50=34.9914; filter_avg_value_10=46.79; filter_adr20=5.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,MKSI,2026-04-30,270.18,,,2026-05-15,298.16,3_day_low,189,51064.02,5288.22,0.103561,,,,11,94.0,entry=rsi2_next_open; setup_rsi2=4.31; raw_entry=open:270.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=265.4400; filter_ma50=246.3712; filter_avg_value_10=294.02; filter_adr20=4.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SKYT,2026-04-30,30.46,,,2026-05-15,34.14,3_day_low,1682,51233.72,6189.76,0.120814,,,,11,92.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:30.4600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2026-04-29 00:00:00; filter_close=30.5100; filter_ma50=29.4094; filter_avg_value_10=36.38; filter_adr20=3.96; rs_bucket=rs90_100
