strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
breakout,AVXL,2024-11-25,9.52,8.6,0.92,2024-12-03,8.98,ma10_break,1068,10167.36,-576.72,-0.056723,-0.586957,-0.902175,0.902174,8,96.0,"buy_stop=pivot_high_1_1:9.3900; entry=max(open,pivot)"
breakout,ATRC,2024-11-26,36.450001,35.43,1.02,2024-12-03,36.11,ma10_break,274,9987.3,-93.16,-0.009328,-0.333334,-0.872548,0.862746,7,91.0,"buy_stop=pivot_high_1_1:36.4500; entry=max(open,pivot)"
breakout,ATEC,2024-11-27,10.4,9.48,0.92,2024-12-03,10.006,ma10_break,969,10077.6,-381.79,-0.037885,-0.42826,-0.760869,0.250001,6,95.0,"buy_stop=pivot_high_1_1:10.4000; entry=max(open,pivot)"
breakout,AEVA,2024-11-27,4.61,4.3,0.31,2024-12-03,4.3,stop_loss,2187,10082.07,-677.97,-0.067245,-1.0,-1.290323,1.0,6,90.0,"buy_stop=pivot_high_1_1:4.6100; entry=max(open,pivot)"
breakout,ANY,2024-11-29,14.0,12.0,2.0,2024-12-03,13.69,ma10_break,724,10136.0,-224.44,-0.022143,-0.155,-0.4,0.675,4,93.0,"buy_stop=pivot_high_1_1:14.0000; entry=max(open,pivot)"
breakout,ATYR,2024-12-02,3.62,3.32,0.3,2024-12-03,3.32,stop_loss,2769,10023.78,-830.7,-0.082873,-1.0,-1.233333,0.066667,1,95.0,"buy_stop=pivot_high_1_1:3.6200; entry=max(open,pivot)"
breakout,ADUR,2024-12-02,5.89,5.55,0.34,2024-12-03,5.55,stop_loss,1701,10018.89,-578.34,-0.057725,-1.0,-1.14706,0.0,1,94.0,"buy_stop=pivot_high_1_1:5.8400; entry=max(open,pivot)"
breakout,AMSC,2024-12-02,35.779999,32.790001,2.989998,2024-12-03,32.790001,stop_loss,280,10018.4,-837.2,-0.083566,-1.0,-1.227425,0.204014,1,94.0,"buy_stop=pivot_high_1_1:35.7800; entry=max(open,pivot)"
breakout,ACFN,2024-11-21,17.879999,15.55,2.329999,2024-12-04,18.393,ma10_break,553,9887.64,283.69,0.028691,0.220172,-0.227467,0.562233,13,96.0,"buy_stop=pivot_high_1_1:17.8800; entry=max(open,pivot)"
breakout,AUPH,2024-11-21,8.701,7.91,0.791,2024-12-04,8.767,ma10_break,1136,9884.34,74.98,0.007585,0.083439,-0.506953,0.681415,13,91.0,"buy_stop=pivot_high_1_1:8.7010; entry=max(open,pivot)"
breakout,AMBO,2024-11-27,1.97,1.45,0.52,2024-12-04,1.6604,ma10_break,5115,10076.55,-1583.6,-0.157157,-0.595385,-0.980769,0.382692,7,91.0,"buy_stop=pivot_high_1_1:1.5800; entry=max(open,pivot)"
breakout,ACDC,2024-11-27,8.81,7.75,1.06,2024-12-04,8.295,ma10_break,1143,10069.83,-588.65,-0.058456,-0.485849,-0.518868,0.613207,7,91.0,"buy_stop=pivot_high_1_1:7.5870; entry=max(open,pivot)"
breakout,ARBB,2024-12-03,8.1,7.005,1.095,2024-12-04,7.668,ma10_break,1241,10052.1,-536.11,-0.053333,-0.394521,-0.986301,0.821917,1,92.0,"buy_stop=pivot_high_1_1:8.1000; entry=max(open,pivot)"
breakout,ACFN,2024-12-04,18.9,18.4,0.5,2024-12-04,18.4,same_day_stop_loss,530,10017.0,-265.0,-0.026455,-1.0,-2.599998,0.200001,0,95.0,"buy_stop=pivot_high_1_1:18.9000; entry=max(open,pivot)"
breakout,AAOI,2024-11-07,17.43,15.91,1.52,2024-12-05,38.705,ma10_break,565,9847.95,12020.38,1.220597,13.996706,-0.743422,17.809205,28,94.0,"buy_stop=pivot_high_1_1:17.4300; entry=max(open,pivot)"
breakout,AFRM,2024-11-11,51.599998,42.68,8.919998,2024-12-05,68.579,ma10_break,197,10165.2,3344.86,0.32905,1.903476,-0.40583,2.378924,24,94.0,"buy_stop=pivot_high_1_1:51.6000; entry=max(open,pivot)"
breakout,ARQQ,2024-11-21,10.68,7.12,3.56,2024-12-05,19.149,ma10_break,926,9889.68,7842.29,0.792977,2.378932,-0.918539,6.129213,14,93.0,"buy_stop=pivot_high_1_1:10.6800; entry=max(open,pivot)"
breakout,ALGT,2024-11-22,78.190002,72.559998,5.630005,2024-12-05,80.569999,ma10_break,128,10008.32,304.64,0.030439,0.422734,-0.522202,1.554173,13,93.0,"buy_stop=pivot_high_1_1:78.1900; entry=max(open,pivot)"
breakout,AREC,2024-11-22,1.08,1.04,0.04,2024-12-05,1.209,ma10_break,9273,10014.84,1196.22,0.119444,3.224993,-0.249999,6.499987,13,93.0,"buy_stop=pivot_high_1_1:1.0500; entry=max(open,pivot)"
breakout,AKBA,2024-11-26,2.02,1.88,0.14,2024-12-05,2.002,ma10_break,4957,10013.14,-89.23,-0.008911,-0.128571,-0.857143,1.071429,9,93.0,"buy_stop=pivot_high_1_1:2.0200; entry=max(open,pivot)"
breakout,AMPX,2024-12-02,2.28,1.98,0.3,2024-12-05,2.111,ma10_break,4393,10016.04,-742.42,-0.074123,-0.563333,-0.766667,1.233334,3,98.0,"buy_stop=pivot_high_1_1:2.1960; entry=max(open,pivot)"
breakout,AAOI,2024-12-05,44.029999,39.669998,4.360001,2024-12-05,39.669998,same_day_stop_loss,225,9906.75,-981.0,-0.099023,-1.0,-2.254586,0.038991,0,99.0,"buy_stop=pivot_high_1_1:39.6100; entry=max(open,pivot)"
breakout,AFRM,2024-12-05,72.480003,69.849998,2.630005,2024-12-05,69.849998,same_day_stop_loss,137,9929.76,-360.31,-0.036286,-1.0,-1.60076,0.129276,0,96.0,"buy_stop=pivot_high_1_1:72.1000; entry=max(open,pivot)"
breakout,AIRS,2024-12-03,6.97,6.64,0.33,2024-12-06,6.64,stop_loss,1441,10043.77,-475.53,-0.047346,-1.0,-1.575758,2.060607,3,94.0,"buy_stop=pivot_high_1_1:6.9700; entry=max(open,pivot)"
breakout,APEI,2024-12-03,20.9,20.35,0.549999,2024-12-06,20.685,ma10_break,481,10052.9,-103.41,-0.010287,-0.390909,-0.89091,0.78182,3,91.0,"buy_stop=pivot_high_1_1:20.9000; entry=max(open,pivot)"
breakout,ALNT,2024-12-03,26.39454,25.408481,0.986059,2024-12-06,25.789956,ma10_break,381,10056.32,-230.35,-0.022906,-0.613132,-0.656566,0.515152,3,90.0,"buy_stop=pivot_high_1_1:26.3945; entry=max(open,pivot)"
breakout,AURE,2024-12-04,10.9,9.85,1.049999,2024-12-06,11.0,ma10_break,921,10038.9,92.1,0.009174,0.095238,-0.980953,4.666671,2,90.0,"buy_stop=pivot_high_1_1:10.9000; entry=max(open,pivot)"
breakout,ACFN,2024-12-05,18.9,17.6,1.299999,2024-12-06,18.683,ma10_break,525,9922.5,-113.92,-0.011481,-0.166923,-0.707693,0.346155,1,96.0,"buy_stop=pivot_high_1_1:18.9000; entry=max(open,pivot)"
breakout,ALGT,2024-12-05,84.150002,80.25,3.900002,2024-12-06,80.25,stop_loss,118,9929.7,-460.2,-0.046346,-1.0,-1.212821,0.528204,1,94.0,"buy_stop=pivot_high_1_1:83.1600; entry=max(open,pivot)"
breakout,AMSC,2024-12-05,36.389999,32.639999,3.75,2024-12-06,32.639999,stop_loss,272,9898.08,-1020.0,-0.10305,-1.0,-1.669333,0.402667,1,93.0,"buy_stop=pivot_high_1_1:36.3900; entry=max(open,pivot)"
breakout,AIFC,2024-12-06,2.9,2.55,0.35,2024-12-06,2.55,same_day_stop_loss,3456,10022.4,-1209.6,-0.12069,-1.0,-1.057143,0.485714,0,92.0,"buy_stop=pivot_high_1_1:2.9000; entry=max(open,pivot)"
breakout,AGX,2024-12-06,158.29752,146.543932,11.753588,2024-12-06,146.543932,same_day_stop_loss,63,9972.74,-740.48,-0.07425,-1.0,-1.978116,0.260942,0,91.0,"buy_stop=pivot_high_1_1:158.2975; entry=max(open,pivot)"
breakout,APO,2024-11-25,169.266862,163.86527,5.401591,2024-12-09,171.41179,ma10_break,60,10156.01,128.7,0.012672,0.397092,-0.125454,3.116377,14,90.0,"buy_stop=pivot_high_1_1:166.1241; entry=max(open,pivot)"
breakout,APP,2024-12-02,344.769989,331.808014,12.961975,2024-12-09,351.862,ma10_break,29,9998.33,205.67,0.02057,0.54714,-0.958186,5.621444,7,99.0,"buy_stop=pivot_high_1_1:344.7700; entry=max(open,pivot)"
breakout,AGIO,2024-12-04,59.860001,57.450001,2.41,2024-12-09,57.450001,stop_loss,167,9996.62,-402.47,-0.040261,-1.0,-6.323653,1.074689,5,91.0,"buy_stop=pivot_high_1_1:59.8600; entry=max(open,pivot)"
breakout,APLD,2024-12-05,10.585,9.18,1.405,2024-12-09,9.922,ma10_break,938,9928.73,-621.89,-0.062636,-0.471886,-0.914591,0.47331,4,97.0,"buy_stop=pivot_high_1_1:10.5850; entry=max(open,pivot)"
breakout,AFRM,2024-12-06,72.099998,68.269997,3.830002,2024-12-09,68.269997,stop_loss,138,9949.8,-528.54,-0.053121,-1.0,-1.300259,0.046997,3,96.0,"buy_stop=pivot_high_1_1:72.1000; entry=max(open,pivot)"
breakout,ACFN,2024-12-06,18.9,17.98,0.92,2024-12-09,18.564,ma10_break,530,10017.0,-178.08,-0.017778,-0.365217,-0.97826,0.423914,3,95.0,"buy_stop=pivot_high_1_1:18.9000; entry=max(open,pivot)"
breakout,APLD,2024-12-09,11.12,10.18,0.94,2024-12-09,10.18,same_day_stop_loss,903,10041.36,-848.82,-0.084532,-1.0,-1.936171,0.031915,0,93.0,"buy_stop=pivot_high_1_1:10.5850; entry=max(open,pivot)"
breakout,ATLC,2024-11-07,41.959999,37.990002,3.969997,2024-12-10,60.521,ma10_break,235,9860.6,4361.84,0.44235,4.675318,-0.093199,5.727963,33,90.0,"buy_stop=pivot_high_1_1:38.5400; entry=max(open,pivot)"
breakout,API,2024-11-27,5.08,4.27,0.81,2024-12-10,5.571,ma10_break,1980,10058.4,972.18,0.096654,0.606173,-0.320987,1.925926,13,98.0,"buy_stop=pivot_high_1_1:5.0800; entry=max(open,pivot)"
breakout,ARQT,2024-11-29,11.78,11.38,0.4,2024-12-10,12.3995,ma10_break,861,10142.58,533.39,0.052589,1.548752,-0.274999,4.300005,11,92.0,"buy_stop=pivot_high_1_1:10.7200; entry=max(open,pivot)"
breakout,ATRA,2024-12-03,13.06,11.63,1.43,2024-12-10,12.541,ma10_break,770,10056.2,-399.63,-0.03974,-0.362937,-0.685315,0.405594,7,91.0,"buy_stop=pivot_high_1_1:12.9600; entry=max(open,pivot)"
breakout,AI,2024-12-04,39.327,35.389999,3.937,2024-12-10,38.188,ma10_break,254,9989.06,-289.31,-0.028962,-0.289306,-0.94158,1.461265,6,94.0,"buy_stop=pivot_high_1_1:39.3270; entry=max(open,pivot)"
breakout,ALT,2024-12-04,9.41,8.64,0.77,2024-12-10,9.012,ma10_break,1065,10021.65,-423.87,-0.042295,-0.516883,-0.603897,1.909092,6,93.0,"buy_stop=pivot_high_1_1:9.2300; entry=max(open,pivot)"
breakout,ATYR,2024-12-09,3.64,3.28,0.36,2024-12-10,3.28,stop_loss,2759,10042.76,-993.24,-0.098901,-1.0,-1.111111,0.388888,1,93.0,"buy_stop=pivot_high_1_1:3.6400; entry=max(open,pivot)"
breakout,ANY,2024-12-09,15.35,13.85,1.5,2024-12-10,13.85,stop_loss,654,10038.9,-981.0,-0.09772,-1.0,-1.566667,0.9,1,91.0,"buy_stop=pivot_high_1_1:15.3500; entry=max(open,pivot)"
breakout,AIOT,2024-12-09,7.25,6.63,0.62,2024-12-10,6.63,stop_loss,1383,10026.75,-857.46,-0.085517,-1.0,-1.016129,0.048387,1,90.0,"buy_stop=pivot_high_1_1:7.2500; entry=max(open,pivot)"
breakout,APEI,2024-12-10,21.309999,20.75,0.559999,2024-12-10,20.75,same_day_stop_loss,467,9951.77,-261.52,-0.026279,-1.0,-1.285714,1.678574,0,92.0,"buy_stop=pivot_high_1_1:21.3100; entry=max(open,pivot)"
breakout,AENT,2024-12-03,5.249,4.493,0.756,2024-12-11,5.781,ma10_break,1912,10036.09,1017.18,0.101353,0.703704,-0.56746,1.906085,8,98.0,"buy_stop=pivot_high_1_1:5.2490; entry=max(open,pivot)"
breakout,ASTS,2024-12-06,24.75,21.620001,3.129999,2024-12-11,23.7605,ma10_break,404,9999.0,-399.76,-0.03998,-0.316134,-0.654952,1.498403,5,91.0,"buy_stop=pivot_high_1_1:24.7500; entry=max(open,pivot)"
breakout,ARQQ,2024-12-10,29.75,22.07,7.68,2024-12-11,22.07,stop_loss,335,9966.25,-2572.8,-0.258151,-1.0,-1.009115,0.021094,1,99.0,"buy_stop=pivot_high_1_1:29.7500; entry=max(open,pivot)"
breakout,AS,2024-12-10,26.48,25.219999,1.26,2024-12-11,25.675,ma10_break,376,9956.48,-302.68,-0.0304,-0.638888,-0.896825,0.015873,1,95.0,"buy_stop=pivot_high_1_1:26.4800; entry=max(open,pivot)"
breakout,AGMH,2024-12-10,86.0,83.400002,2.599998,2024-12-11,85.3,ma10_break,116,9976.0,-81.2,-0.00814,-0.269231,-0.961539,2.115386,1,90.0,"buy_stop=pivot_high_1_1:86.0000; entry=max(open,pivot)"
breakout,ALMU,2024-12-11,3.75,3.638,0.112,2024-12-11,3.638,same_day_stop_loss,2660,9975.0,-297.92,-0.029867,-1.0,-1.669643,13.839289,0,91.0,"buy_stop=pivot_high_1_1:3.7500; entry=max(open,pivot)"
breakout,ADPT,2024-12-02,5.95,5.69,0.26,2024-12-12,6.294,ma10_break,1682,10007.9,578.61,0.057815,1.323079,-0.307692,4.296158,10,92.0,"buy_stop=pivot_high_1_1:5.9300; entry=max(open,pivot)"
breakout,AVPT,2024-12-03,17.76,17.58,0.18,2024-12-12,18.429,ma10_break,565,10034.4,377.98,0.037669,3.716659,-0.555557,7.783315,9,95.0,"buy_stop=pivot_high_1_1:16.5000; entry=max(open,pivot)"
breakout,AURE,2024-12-06,13.5,10.7,2.8,2024-12-12,13.47,ma10_break,740,9990.0,-22.2,-0.002222,-0.010714,-0.928572,2.178571,6,97.0,"buy_stop=pivot_high_1_1:13.5000; entry=max(open,pivot)"
breakout,AREN,2024-12-09,1.73,1.4,0.33,2024-12-12,1.575,ma10_break,5800,10034.0,-899.0,-0.089595,-0.469697,-0.666667,0.272727,3,99.0,"buy_stop=pivot_high_1_1:1.7300; entry=max(open,pivot)"
breakout,APYX,2024-12-10,1.64,1.571,0.069,2024-12-12,1.685,ma10_break,6075,9963.0,273.38,0.027439,0.652174,-0.57971,4.492754,2,91.0,"buy_stop=pivot_high_1_1:1.5660; entry=max(open,pivot)"
breakout,ADUR,2024-12-11,5.77,5.39,0.38,2024-12-12,5.622,ma10_break,1729,9976.33,-255.89,-0.02565,-0.389474,-0.578947,0.184211,1,94.0,"buy_stop=pivot_high_1_1:5.7700; entry=max(open,pivot)"
breakout,AI,2024-12-11,39.327,35.619999,3.707001,2024-12-12,38.556,ma10_break,253,9949.73,-195.06,-0.019605,-0.207985,-0.705962,0.168061,1,92.0,"buy_stop=pivot_high_1_1:39.3270; entry=max(open,pivot)"
breakout,AREN,2024-12-12,1.73,1.66,0.07,2024-12-12,1.66,same_day_stop_loss,5734,9919.82,-401.38,-0.040462,-1.0,-3.142855,0.142857,0,98.0,"buy_stop=pivot_high_1_1:1.7300; entry=max(open,pivot)"
breakout,APYX,2024-12-12,1.85,1.72,0.13,2024-12-12,1.72,same_day_stop_loss,5362,9919.7,-697.06,-0.07027,-1.0,-1.923077,0.415385,0,90.0,"buy_stop=pivot_high_1_1:1.5660; entry=max(open,pivot)"
breakout,AOSL,2024-12-03,45.700001,40.490002,5.209999,2024-12-13,46.947,ma10_break,220,10054.0,274.34,0.027287,0.239347,-0.996162,1.456814,10,91.0,"buy_stop=pivot_high_1_1:45.7000; entry=max(open,pivot)"
breakout,AUPH,2024-12-10,9.5,8.875,0.625,2024-12-13,9.322,ma10_break,1048,9956.0,-186.54,-0.018737,-0.2848,-0.448,1.872,3,94.0,"buy_stop=pivot_high_1_1:9.2400; entry=max(open,pivot)"
breakout,ADTN,2024-12-11,8.74,8.33,0.41,2024-12-13,8.609,ma10_break,1141,9972.34,-149.47,-0.014989,-0.319512,-0.780487,1.146343,2,91.0,"buy_stop=pivot_high_1_1:8.7400; entry=max(open,pivot)"
breakout,ARQQ,2024-12-12,29.912001,22.0,7.912001,2024-12-13,24.005,ma10_break,332,9930.78,-1961.12,-0.197479,-0.746587,-0.962083,0.136122,1,99.0,"buy_stop=pivot_high_1_1:29.9120; entry=max(open,pivot)"
breakout,ADUR,2024-12-12,5.84,5.55,0.29,2024-12-13,5.55,stop_loss,1699,9922.16,-492.71,-0.049658,-1.0,-1.172414,0.0,1,91.0,"buy_stop=pivot_high_1_1:5.7700; entry=max(open,pivot)"
breakout,ADTN,2024-12-13,8.74,8.73,0.01,2024-12-13,8.73,same_day_stop_loss,1143,9989.82,-11.43,-0.001144,-1.0,-26.999332,5.999905,0,91.0,"buy_stop=pivot_high_1_1:8.7400; entry=max(open,pivot)"
breakout,ALLT,2024-11-21,4.28,3.84,0.44,2024-12-16,4.919,ma10_break,2312,9895.36,1477.37,0.149299,1.452271,-0.840909,2.772725,25,93.0,"buy_stop=pivot_high_1_1:4.2800; entry=max(open,pivot)"
breakout,AUR,2024-12-05,6.79,5.9,0.89,2024-12-16,7.142,ma10_break,1462,9926.98,514.62,0.051841,0.395506,-0.853932,1.516855,11,95.0,"buy_stop=pivot_high_1_1:6.7900; entry=max(open,pivot)"
breakout,AAL,2024-12-05,16.01,14.61,1.400001,2024-12-16,16.704,ma10_break,620,9926.2,430.28,0.043348,0.495714,-0.035714,1.564285,11,93.0,"buy_stop=pivot_high_1_1:15.1300; entry=max(open,pivot)"
breakout,ALGT,2024-12-11,84.169998,81.080002,3.089996,2024-12-16,83.13,ma10_break,118,9932.06,-122.72,-0.012356,-0.33657,-0.359224,3.326864,5,94.0,"buy_stop=pivot_high_1_1:84.1700; entry=max(open,pivot)"
breakout,AREN,2024-12-13,1.73,1.51,0.22,2024-12-16,1.601,ma10_break,5781,10001.13,-745.75,-0.074566,-0.586364,-0.818182,0.181818,3,98.0,"buy_stop=pivot_high_1_1:1.7300; entry=max(open,pivot)"
breakout,AURE,2024-12-13,19.6,13.1,6.5,2024-12-16,13.1,stop_loss,510,9996.0,-3315.0,-0.331633,-1.0,-1.0,0.446154,3,97.0,"buy_stop=pivot_high_1_1:19.6000; entry=max(open,pivot)"
breakout,AVXL,2024-12-13,8.78,7.93,0.85,2024-12-16,8.458,ma10_break,1138,9991.64,-366.44,-0.036674,-0.378823,-0.682353,0.694118,3,90.0,"buy_stop=pivot_high_1_1:8.7800; entry=max(open,pivot)"
breakout,AUR,2024-12-16,8.05,6.95,1.1,2024-12-16,6.95,same_day_stop_loss,1247,10038.35,-1371.7,-0.136646,-1.0,-1.172727,0.081818,0,96.0,"buy_stop=pivot_high_1_1:8.0500; entry=max(open,pivot)"
breakout,ALGS,2024-11-29,24.837,21.51,3.327,2024-12-17,31.064,ma10_break,408,10133.5,2540.62,0.250715,1.871656,-0.552149,3.322212,18,98.0,"buy_stop=pivot_high_1_1:24.8370; entry=max(open,pivot)"
breakout,ATHE,2024-12-04,1.65,1.46,0.19,2024-12-17,2.224,ma10_break,6077,10027.05,3488.2,0.347879,3.021054,-0.157895,4.473686,13,92.0,"buy_stop=pivot_high_1_1:1.6500; entry=max(open,pivot)"
breakout,AMST,2024-12-09,3.677,3.19,0.487,2024-12-17,3.792,ma10_break,2730,10038.21,313.95,0.031275,0.23614,-0.774128,1.628336,8,94.0,"buy_stop=pivot_high_1_1:3.6770; entry=max(open,pivot)"
breakout,APP,2024-12-16,340.630005,321.0,19.630005,2024-12-17,321.0,stop_loss,29,9878.27,-569.27,-0.057629,-1.0,-1.026999,0.47733,1,98.0,"buy_stop=pivot_high_1_1:340.6300; entry=max(open,pivot)"
breakout,AFRM,2024-12-16,72.82,67.779999,5.040001,2024-12-17,67.779999,stop_loss,137,9976.34,-690.48,-0.069212,-1.0,-1.220238,0.103174,1,96.0,"buy_stop=pivot_high_1_1:72.8200; entry=max(open,pivot)"
breakout,ALGS,2024-12-17,33.93,33.009998,0.920002,2024-12-17,33.009998,same_day_stop_loss,295,10009.35,-271.4,-0.027115,-1.0,-6.445639,1.152173,0,99.0,"buy_stop=pivot_high_1_1:30.4300; entry=max(open,pivot)"
breakout,APP,2024-12-17,340.630005,326.0,14.630005,2024-12-17,326.0,same_day_stop_loss,29,9878.27,-424.27,-0.04295,-1.0,-1.37799,0.125769,0,98.0,"buy_stop=pivot_high_1_1:340.6300; entry=max(open,pivot)"
breakout,ALAB,2024-12-03,113.849998,100.839996,13.010002,2024-12-18,123.338,ma10_break,88,10018.8,834.94,0.083338,0.729285,-0.665641,1.732513,15,98.0,"buy_stop=pivot_high_1_1:113.8500; entry=max(open,pivot)"
breakout,ASAN,2024-12-06,20.0,15.366,4.634,2024-12-18,23.573,ma10_break,500,10000.0,1786.5,0.17865,0.77104,-0.213638,1.676737,12,96.0,"buy_stop=pivot_high_1_1:15.4600; entry=max(open,pivot)"
breakout,APEI,2024-12-11,22.280001,20.59,1.690001,2024-12-18,21.921,ma10_break,447,9959.16,-160.47,-0.016113,-0.212426,-0.893491,0.923076,7,91.0,"buy_stop=pivot_high_1_1:21.3100; entry=max(open,pivot)"
breakout,AIRJ,2024-12-13,8.93,8.52,0.41,2024-12-18,9.242,ma10_break,1118,9983.74,348.82,0.034938,0.760975,-0.439025,6.512198,5,92.0,"buy_stop=pivot_high_1_1:8.5500; entry=max(open,pivot)"
breakout,AIP,2024-12-13,10.25,9.66,0.59,2024-12-18,9.66,stop_loss,975,9993.75,-575.25,-0.057561,-1.0,-1.813558,0.593221,5,91.0,"buy_stop=pivot_high_1_1:9.3100; entry=max(open,pivot)"
breakout,APLD,2024-12-16,9.555,8.82,0.735001,2024-12-18,8.82,stop_loss,1049,10023.2,-771.02,-0.076923,-1.0,-1.394557,0.972789,2,95.0,"buy_stop=pivot_high_1_1:9.5550; entry=max(open,pivot)"
breakout,ARQT,2024-12-16,13.475,12.12,1.355,2024-12-18,12.998,ma10_break,744,10025.4,-354.89,-0.035399,-0.35203,-0.623616,1.140221,2,92.0,"buy_stop=pivot_high_1_1:13.4750; entry=max(open,pivot)"
breakout,ASPI,2024-12-16,5.27,4.63,0.64,2024-12-18,4.63,stop_loss,1904,10034.08,-1218.56,-0.121442,-1.0,-1.335938,1.156251,2,92.0,"buy_stop=pivot_high_1_1:4.9500; entry=max(open,pivot)"
breakout,ANGO,2024-12-16,9.29,8.92,0.37,2024-12-18,8.92,stop_loss,1081,10042.49,-399.97,-0.039828,-1.0,-1.189188,0.783784,2,91.0,"buy_stop=pivot_high_1_1:9.2900; entry=max(open,pivot)"
breakout,AMBA,2024-12-16,77.080002,70.93,6.150002,2024-12-18,70.93,stop_loss,130,10020.4,-799.5,-0.079787,-1.0,-1.419512,0.03252,2,91.0,"buy_stop=pivot_high_1_1:77.0800; entry=max(open,pivot)"
breakout,AUR,2024-12-17,8.05,6.76,1.29,2024-12-18,7.469,ma10_break,1252,10078.6,-727.41,-0.072174,-0.450388,-0.786822,0.302325,1,96.0,"buy_stop=pivot_high_1_1:8.0500; entry=max(open,pivot)"
breakout,AREN,2024-12-17,1.77,1.55,0.22,2024-12-18,1.654,ma10_break,5697,10083.69,-660.85,-0.065537,-0.527273,-0.90909,0.090909,1,94.0,"buy_stop=pivot_high_1_1:1.7700; entry=max(open,pivot)"
breakout,ACFN,2024-12-18,18.67,17.610001,1.059999,2024-12-18,17.610001,same_day_stop_loss,531,9913.77,-562.86,-0.056776,-1.0,-1.009434,0.028303,0,94.0,"buy_stop=pivot_high_1_1:18.1900; entry=max(open,pivot)"
breakout,ARQT,2024-12-18,14.79,13.45,1.34,2024-12-18,13.45,same_day_stop_loss,670,9909.3,-897.8,-0.090602,-1.0,-1.492537,0.149254,0,94.0,"buy_stop=pivot_high_1_1:13.4750; entry=max(open,pivot)"
breakout,AUR,2024-12-18,8.21,7.6,0.61,2024-12-18,7.6,same_day_stop_loss,1206,9901.26,-735.66,-0.0743,-1.0,-1.926229,0.377048,0,93.0,"buy_stop=pivot_high_1_1:8.1400; entry=max(open,pivot)"
breakout,AIRJ,2024-12-18,10.06,9.6,0.46,2024-12-18,9.6,same_day_stop_loss,983,9888.98,-452.18,-0.045726,-1.0,-2.282609,0.913041,0,91.0,"buy_stop=pivot_high_1_1:8.5500; entry=max(open,pivot)"
breakout,ANGO,2024-12-18,9.32,9.04,0.28,2024-12-18,9.04,same_day_stop_loss,1061,9888.52,-297.08,-0.030043,-1.0,-1.678571,0.250003,0,91.0,"buy_stop=pivot_high_1_1:9.2900; entry=max(open,pivot)"
breakout,AGX,2024-12-18,147.602546,138.579582,9.022964,2024-12-18,138.579582,same_day_stop_loss,67,9889.37,-604.54,-0.06113,-1.0,-1.285087,0.179824,0,90.0,"buy_stop=pivot_high_1_1:146.7715; entry=max(open,pivot)"
breakout,AOUT,2024-12-06,12.43,9.98,2.450001,2024-12-19,14.7,ma10_break,805,10006.15,1827.35,0.182623,0.92653,-0.407755,1.455101,13,93.0,"buy_stop=pivot_high_1_1:9.8400; entry=max(open,pivot)"
breakout,AIFC,2024-12-09,3.13,2.53,0.6,2024-12-19,3.498,ma10_break,3205,10031.65,1179.44,0.117572,0.613333,-0.066667,1.449999,10,93.0,"buy_stop=pivot_high_1_1:2.9000; entry=max(open,pivot)"
breakout,ATGL,2024-12-13,14.82,11.17,3.65,2024-12-19,13.794,ma10_break,674,9988.68,-691.52,-0.069231,-0.281096,-0.427397,1.309589,6,99.0,"buy_stop=pivot_high_1_1:14.0600; entry=max(open,pivot)"
breakout,ACHR,2024-12-16,8.63,7.33,1.3,2024-12-19,8.21,ma10_break,1162,10028.06,-488.04,-0.048667,-0.323077,-0.384615,1.5,3,98.0,"buy_stop=pivot_high_1_1:8.6300; entry=max(open,pivot)"
breakout,AVXL,2024-12-16,8.78,8.2,0.58,2024-12-19,8.531,ma10_break,1142,10026.76,-284.36,-0.02836,-0.42931,-0.862069,1.206896,3,93.0,"buy_stop=pivot_high_1_1:8.7800; entry=max(open,pivot)"
breakout,ARQQ,2024-12-17,30.989,22.639999,8.349001,2024-12-19,26.826,ma10_break,323,10009.45,-1344.65,-0.134338,-0.498623,-0.879027,1.426638,2,99.0,"buy_stop=pivot_high_1_1:30.9890; entry=max(open,pivot)"
breakout,AAOI,2024-12-18,38.240002,31.33,6.910002,2024-12-19,34.4795,ma10_break,258,9865.92,-970.21,-0.098339,-0.544211,-0.975398,0.102749,1,97.0,"buy_stop=pivot_high_1_1:38.2400; entry=max(open,pivot)"
breakout,AEMD,2024-12-18,32.0,27.200001,4.799999,2024-12-19,32.48,ma10_break,308,9856.0,147.84,0.015,0.1,-0.833333,8.166667,1,96.0,"buy_stop=pivot_high_1_1:32.0000; entry=max(open,pivot)"
breakout,ARQQ,2024-12-19,40.0,34.02,5.98,2024-12-19,34.02,same_day_stop_loss,244,9760.0,-1459.12,-0.1495,-1.0,-2.734114,0.0,0,99.0,"buy_stop=pivot_high_1_1:30.9890; entry=max(open,pivot)"
breakout,ACHR,2024-12-19,9.14,8.76,0.38,2024-12-19,8.76,same_day_stop_loss,1067,9752.38,-405.46,-0.041576,-1.0,-2.500001,1.421052,0,98.0,"buy_stop=pivot_high_1_1:8.6300; entry=max(open,pivot)"
breakout,ATYR,2024-12-19,3.26,3.09,0.17,2024-12-19,3.09,same_day_stop_loss,2997,9770.22,-509.49,-0.052147,-1.0,-1.235294,0.0,0,91.0,"buy_stop=pivot_high_1_1:3.2600; entry=max(open,pivot)"
