strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SKYT,2025-10-20,15.9059,,,2025-10-23,16.983,rsi2_gt_60,11956,190170.82,12877.92,0.067718,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.33; raw_entry=open:15.8900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=15.3700; filter_ma50=14.0979; filter_avg_value_10=38.07; filter_adr20=10.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,RZLV,2025-10-13,5.3854,,,2025-10-24,4.7153,rsi2_gt_60,34871,187793.59,-23367.07,-0.12443,,,,9,92.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:5.3800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=5.1300; filter_ma50=4.7804; filter_avg_value_10=222.07; filter_adr20=13.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,INOD,2025-10-15,80.8408,,,2025-10-24,76.5734,rsi2_gt_60,2403,194260.35,-10254.59,-0.052788,,,,7,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:80.7600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-14 00:00:00; filter_close=75.8300; filter_ma50=58.1868; filter_avg_value_10=162.80; filter_adr20=7.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NBIS,2025-10-20,116.9068,,,2025-10-24,117.1427,rsi2_gt_60,1633,190908.79,385.31,0.002018,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:116.7900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=113.4400; filter_ma50=93.3760; filter_avg_value_10=2166.31; filter_adr20=7.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,JMIA,2025-10-20,10.9009,,,2025-10-24,10.8691,rsi2_gt_60,17397,189642.79,-552.71,-0.002914,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:10.8900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=10.7500; filter_ma50=9.9766; filter_avg_value_10=42.81; filter_adr20=6.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,DPRO,2025-10-21,8.8188,,,2025-10-24,9.4306,rsi2_gt_60,21481,189436.87,13140.98,0.069369,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:8.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-20 00:00:00; filter_close=8.6800; filter_ma50=6.7335; filter_avg_value_10=74.03; filter_adr20=17.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,HIVE,2025-10-21,5.4955,,,2025-10-24,6.024,rsi2_gt_60,34524,189726.29,18245.26,0.096166,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:5.4900; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-20 00:00:00; filter_close=5.5900; filter_ma50=3.8562; filter_avg_value_10=263.73; filter_adr20=11.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,IREN,2025-10-22,53.7037,,,2025-10-24,62.8371,rsi2_gt_60,3339,179316.49,30496.59,0.170071,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:53.6500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=55.1950; filter_ma50=38.8713; filter_avg_value_10=3102.51; filter_adr20=11.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,OKLO,2025-10-22,132.9428,,,2025-10-24,135.914,rsi2_gt_60,1335,177478.65,3966.48,0.022349,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.65; raw_entry=open:132.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=139.4400; filter_ma50=105.6040; filter_avg_value_10=3858.95; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,HBM,2025-10-22,15.0003,,,2025-10-24,15.8092,rsi2_gt_60,11674,175113.75,9443.42,0.053927,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:14.9853; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=15.2153; filter_ma50=13.7721; filter_avg_value_10=139.60; filter_adr20=4.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,KEEL,2025-10-23,4.014,,,2025-10-24,4.6054,rsi2_gt_60,46399,186246.06,27439.44,0.147329,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.84; raw_entry=open:4.0100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=3.9400; filter_ma50=2.6869; filter_avg_value_10=838.88; filter_adr20=13.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BE,2025-10-23,94.3342,,,2025-10-24,110.2696,rsi2_gt_60,1981,186876.13,31567.99,0.168925,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.36; raw_entry=open:94.2400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=94.3700; filter_ma50=72.7002; filter_avg_value_10=1475.57; filter_adr20=10.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NAK,2025-10-23,1.8318,,,2025-10-24,2.038,rsi2_gt_60,103013,188702.31,21234.06,0.112527,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:1.8300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=1.8600; filter_ma50=1.2422; filter_avg_value_10=91.94; filter_adr20=15.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,QBTS,2025-10-23,32.6326,,,2025-10-24,32.6174,rsi2_gt_60,5811,189628.03,-88.6,-0.000467,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=2.01; raw_entry=open:32.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=27.2900; filter_ma50=24.1718; filter_avg_value_10=2350.74; filter_adr20=13.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,WULF,2025-10-23,12.7828,,,2025-10-24,13.6963,rsi2_gt_60,14765,188737.61,13488.12,0.071465,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:12.7700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=12.6200; filter_ma50=10.9566; filter_avg_value_10=613.46; filter_adr20=9.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,SEI,2025-10-23,46.9905,,,2025-10-24,50.6356,rsi2_gt_60,4018,188807.92,14646.08,0.077571,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:46.9436; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=46.1771; filter_ma50=36.7170; filter_avg_value_10=183.89; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,UI,2025-10-23,693.0361,,,2025-10-24,732.0856,rsi2_gt_60,272,188505.81,10621.47,0.056346,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:692.3437; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=688.6978; filter_ma50=599.7842; filter_avg_value_10=148.29; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,DGNX,2025-10-17,126.5264,,,2025-10-27,125.9539,rsi2_gt_60,1518,192067.08,-869.02,-0.004525,,,,6,98.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:126.4000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-16 00:00:00; filter_close=133.3600; filter_ma50=98.9266; filter_avg_value_10=36.26; filter_adr20=20.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,RGTI,2025-10-22,38.5585,,,2025-10-27,40.1998,rsi2_gt_60,4634,178680.18,7605.51,0.042565,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=3.71; raw_entry=open:38.5200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=40.0000; filter_ma50=27.2990; filter_avg_value_10=6549.46; filter_adr20=13.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ASTS,2025-10-23,71.9469,,,2025-10-27,79.3705,rsi2_gt_60,2625,188860.55,19487.14,0.103183,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=1.71; raw_entry=open:71.8750; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=71.3500; filter_ma50=56.6542; filter_avg_value_10=1367.83; filter_adr20=10.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,COGT,2025-10-23,14.8749,,,2025-10-27,16.1838,rsi2_gt_60,12707,189014.84,16632.71,0.087997,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:14.8600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=14.8500; filter_ma50=13.5817; filter_avg_value_10=34.86; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TMC,2025-10-24,7.3573,,,2025-10-30,7.1129,rsi2_gt_60,28935,212884.92,-7073.74,-0.033228,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:7.3500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-23 00:00:00; filter_close=7.1500; filter_ma50=6.4929; filter_avg_value_10=130.56; filter_adr20=9.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TNGX,2025-10-24,7.8478,,,2025-10-30,7.962,rsi2_gt_60,27042,212221.29,3087.92,0.01455,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=2.53; raw_entry=open:7.8400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-23 00:00:00; filter_close=7.5300; filter_ma50=7.4973; filter_avg_value_10=41.65; filter_adr20=8.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,MLYS,2025-10-27,40.3003,,,2025-10-30,41.0789,rsi2_gt_60,5306,213833.17,4131.36,0.01932,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=3.23; raw_entry=open:40.2600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-24 00:00:00; filter_close=39.9000; filter_ma50=33.5704; filter_avg_value_10=47.26; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NG,2025-10-28,7.6777,,,2025-10-30,8.2817,rsi2_gt_60,27121,208226.09,16382.17,0.078675,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.57; raw_entry=open:7.6700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=8.1300; filter_ma50=7.9770; filter_avg_value_10=41.53; filter_adr20=7.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BKKT,2025-10-23,28.058,,,2025-10-31,27.6423,rsi2_gt_60,6746,189279.48,-2804.32,-0.014816,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:28.0300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=28.1000; filter_ma50=20.0148; filter_avg_value_10=92.29; filter_adr20=21.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ALM,2025-10-28,7.2773,,,2025-10-31,7.1229,rsi2_gt_60,28553,207787.89,-4408.58,-0.021217,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:7.2700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=6.6800; filter_ma50=5.8926; filter_avg_value_10=40.87; filter_adr20=9.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,IE,2025-10-30,14.014,,,2025-10-31,14.7752,rsi2_gt_60,14546,203847.64,11072.56,0.054318,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:14.0000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-29 00:00:00; filter_close=14.0100; filter_ma50=11.7026; filter_avg_value_10=38.82; filter_adr20=7.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,NG,2025-10-30,8.038,,,2025-10-31,8.2817,rsi2_gt_60,25424,204358.87,6195.33,0.030316,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.95; raw_entry=open:8.0300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-29 00:00:00; filter_close=8.1000; filter_ma50=8.0624; filter_avg_value_10=29.84; filter_adr20=6.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BTU,2025-10-30,25.9711,,,2025-10-31,27.178,rsi2_gt_60,7893,204989.99,9526.06,0.046471,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:25.9452; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-29 00:00:00; filter_close=26.7885; filter_ma50=24.2253; filter_avg_value_10=121.47; filter_adr20=6.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PLUG,2025-10-22,3.043,,,2025-11-03,2.7473,rsi2_gt_60,57784,175839.02,-17091.93,-0.097202,,,,8,95.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:3.0400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=3.1200; filter_ma50=2.3194; filter_avg_value_10=573.65; filter_adr20=13.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,HBM,2025-11-05,15.1704,,,2025-11-06,15.7194,rsi2_gt_60,12842,194818.76,7049.35,0.036184,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:15.1553; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-04 00:00:00; filter_close=14.8454; filter_ma50=14.6946; filter_avg_value_10=101.43; filter_adr20=4.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,WWR,2025-10-23,1.5315,,,2025-11-07,1.2288,rsi2_gt_60,122983,188352.15,-37234.33,-0.197685,,,,11,98.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:1.5300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=1.5400; filter_ma50=1.1284; filter_avg_value_10=57.39; filter_adr20=22.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,USAR,2025-10-28,21.2712,,,2025-11-07,17.3426,rsi2_gt_60,9821,208904.95,-38582.87,-0.184691,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:21.2500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=21.6000; filter_ma50=20.1498; filter_avg_value_10=709.11; filter_adr20=15.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,UAMY,2025-10-30,9.2592,,,2025-11-07,8.3117,rsi2_gt_60,22237,205897.94,-21071.12,-0.102338,,,,6,98.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:9.2500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-29 00:00:00; filter_close=8.4000; filter_ma50=7.7124; filter_avg_value_10=251.16; filter_adr20=15.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,LAC,2025-10-31,5.6056,,,2025-11-07,4.8751,rsi2_gt_60,37427,209800.79,-27339.67,-0.130313,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:5.6000; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-30 00:00:00; filter_close=5.6200; filter_ma50=5.2340; filter_avg_value_10=184.66; filter_adr20=12.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,DVLT,2025-11-04,1.7217,,,2025-11-07,1.6883,rsi2_gt_60,113259,195000.29,-3783.98,-0.019405,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=3.50; raw_entry=open:1.7200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-03 00:00:00; filter_close=1.8400; filter_ma50=1.3228; filter_avg_value_10=226.04; filter_adr20=24.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,BETR,2025-11-05,66.1161,,,2025-11-10,66.0039,rsi2_gt_60,2927,193521.69,-328.19,-0.001696,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:66.0500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-04 00:00:00; filter_close=64.8900; filter_ma50=50.2189; filter_avg_value_10=58.70; filter_adr20=15.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,REAL,2025-11-05,11.8819,,,2025-11-10,11.1988,rsi2_gt_60,16247,193044.74,-11098.0,-0.057489,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=2.45; raw_entry=open:11.8700; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-04 00:00:00; filter_close=11.1900; filter_ma50=10.2635; filter_avg_value_10=36.75; filter_adr20=5.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,INTC,2025-11-05,37.4574,,,2025-11-10,38.4116,rsi2_gt_60,5136,192381.3,4900.43,0.025472,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:37.4200; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-04 00:00:00; filter_close=37.0300; filter_ma50=32.5610; filter_avg_value_10=4841.01; filter_adr20=4.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ATRO,2025-11-05,43.093,,,2025-11-10,47.7822,rsi2_gt_60,4475,192841.4,20983.82,0.108814,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:43.0500; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-04 00:00:00; filter_close=47.9900; filter_ma50=44.2726; filter_avg_value_10=26.79; filter_adr20=3.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,REPL,2025-11-06,8.5686,,,2025-11-10,8.7013,rsi2_gt_60,20676,177163.56,2744.32,0.01549,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:8.5600; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-05 00:00:00; filter_close=8.5800; filter_ma50=6.0204; filter_avg_value_10=30.21; filter_adr20=8.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,PRAX,2025-11-06,164.174,,,2025-11-11,183.3764,rsi2_gt_60,1080,177307.92,20738.63,0.116964,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=3.70; raw_entry=open:164.0100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-05 00:00:00; filter_close=164.6400; filter_ma50=88.6283; filter_avg_value_10=149.49; filter_adr20=9.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,ATRO,2025-11-10,47.7577,,,2025-11-11,47.8921,rsi2_gt_60,4068,194278.36,546.53,0.002813,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=1.10; raw_entry=open:47.7100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-07 00:00:00; filter_close=46.9800; filter_ma50=44.8784; filter_avg_value_10=30.66; filter_adr20=4.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,TMQ,2025-11-04,3.8138,,,2025-11-12,4.026,rsi2_gt_60,50881,194050.46,10794.93,0.055629,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:3.8100; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-03 00:00:00; filter_close=4.1100; filter_ma50=3.5904; filter_avg_value_10=51.73; filter_adr20=17.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,REZI,2025-11-05,41.5715,,,2025-11-12,31.7682,rsi2_gt_60,4685,194762.61,-45928.6,-0.235818,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=1.09; raw_entry=open:41.5300; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-04 00:00:00; filter_close=41.4300; filter_ma50=40.2366; filter_avg_value_10=59.55; filter_adr20=3.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,INBX,2025-11-12,77.6175,,,2025-11-14,79.0509,rsi2_gt_60,2395,185894.01,3432.82,0.018467,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.22; raw_entry=open:77.5400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-11 00:00:00; filter_close=77.8400; filter_ma50=43.0335; filter_avg_value_10=35.12; filter_adr20=12.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,DGXX,2025-11-12,4.2442,,,2025-11-18,3.986,rsi2_gt_60,43563,184891.82,-11249.26,-0.060842,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=1.28; raw_entry=open:4.2400; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-11 00:00:00; filter_close=4.2200; filter_ma50=3.5108; filter_avg_value_10=40.18; filter_adr20=19.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_no_stop,KRMN,2025-11-07,64.7447,,,2025-11-19,60.8691,rsi2_gt_60,2950,190996.81,-11433.05,-0.05986,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:64.6800; slippage_bps=10.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-11-06 00:00:00; filter_close=74.9800; filter_ma50=71.6840; filter_avg_value_10=112.23; filter_adr20=4.80; rs_bucket=rs90_100
